record_id,state,district,land_type,project_type,cadastral_area_sqm,survey_area_sqm,compensation_amount,displaced_families,notification_date,award_date,rr_disbursement_ratio,is_anomaly_injected,injected_anomaly_type
REC_108593,Maharashtra,District_13,Forest,Urban Development,4644.6,4480.79,917079.44,1,2021-06-01,2023-02-27,0.82,0,None
REC_108594,MP,District_6,Residential,Railway,18574.97,18930.96,40905318.99,5,2022-01-22,2023-08-03,0.9,0,None
REC_108595,UP,District_12,Commercial,Railway,12697.69,12071.02,110324831.87,3,2021-07-24,2022-12-23,0.99,0,None
REC_108596,Karnataka,District_2,Residential,Urban Development,4100.4,4051.64,12060418.7,0,2021-10-03,2023-03-11,0.92,0,None
REC_108597,Maharashtra,District_8,Forest,Railway,15206.13,15445.51,3389248.4,2,2021-06-23,2022-07-11,0.97,0,None
REC_108598,Karnataka,District_13,Forest,Highway,16706.62,16540.08,2150529.19,2,2021-06-19,2022-04-17,0.9,0,None
REC_108599,Karnataka,District_10,Forest,Highway,7620.93,7889.64,1091855.14,1,2020-05-20,2022-01-04,0.96,0,None
REC_108600,Karnataka,District_8,Commercial,Railway,1499.46,1499.46,10582014.93,0,2022-06-05,2022-07-01,0.84,1,Timeline Irregularity
REC_108601,Gujarat,District_1,Forest,Highway,15385.13,14826.4,2471511.64,2,2021-04-22,2022-02-02,0.81,0,None
REC_108602,MP,District_2,Residential,Dam,6997.64,7235.82,9689944.5,1,2021-06-12,2023-02-17,0.96,0,None
REC_108603,Maharashtra,District_3,Residential,Highway,9346.15,9437.43,11009991.36,2,2021-06-11,2022-07-27,0.89,0,None
REC_108604,Gujarat,District_9,Residential,Highway,19854.33,19155.62,28909332.4,2,2020-07-02,2022-06-22,0.97,0,None
REC_108605,Gujarat,District_20,Residential,Urban Development,5176.83,5182.53,11554412.16,0,2020-10-06,2021-07-02,0.98,0,None
REC_108606,MP,District_7,Commercial,Dam,3284.42,3284.42,103440129.9,0,2021-07-27,2023-07-10,0.91,1,Compensation Outlier
REC_108607,Karnataka,District_16,Residential,Railway,5927.15,5928.79,8021299.63,1,2022-06-23,2023-12-13,0.98,0,None
REC_108608,Maharashtra,District_15,Residential,Railway,620.5,620.35,1382229.35,0,2021-06-22,2022-05-04,0.96,0,None
REC_108609,Maharashtra,District_7,Residential,Highway,16586.61,16958.87,22187090.38,4,2021-10-27,2022-06-20,0.96,0,None
REC_108610,UP,District_17,Forest,Dam,11665.07,11467.38,2532067.49,2,2021-04-02,2022-09-04,0.81,0,None
REC_108611,Karnataka,District_1,Agricultural,Urban Development,3275.27,3416.14,453724.91,0,2020-07-13,2021-12-01,0.84,0,None
REC_108612,UP,District_13,Agricultural,Railway,9575.03,9602.66,3260995.67,2,2021-02-05,2022-11-10,0.84,0,None
REC_108613,Gujarat,District_7,Forest,Highway,3920.4,3796.11,418184.85,1,2020-10-02,2021-10-02,0.99,0,None
REC_108614,Karnataka,District_16,Residential,Highway,7191.58,6965.98,21711435.36,1,2020-12-30,2021-10-01,0.88,0,None
REC_108615,UP,District_8,Commercial,Urban Development,15464.47,15485.71,65033861.2,2,2021-03-23,2022-11-18,0.89,0,None
REC_108616,Maharashtra,District_9,Commercial,Urban Development,18015.66,18268.58,62596457.02,3,2021-10-30,2022-12-31,0.84,0,None
REC_108617,UP,District_10,Residential,Highway,960.16,937.22,2359211.65,0,2021-03-30,2023-03-20,0.81,0,None
REC_108618,Gujarat,District_15,Residential,Dam,15655.05,15699.03,45268580.87,4,2021-04-30,2022-05-22,0.85,0,None
REC_108619,Maharashtra,District_13,Agricultural,Urban Development,14752.1,15406.43,5244955.87,1,2022-06-10,2024-01-11,0.92,0,None
REC_108620,Maharashtra,District_3,Forest,Urban Development,8672.56,9100.88,1446775.78,2,2022-02-23,2022-11-18,0.95,0,None
REC_108621,MP,District_13,Residential,Highway,13833.29,13385.07,21287357.39,3,2022-07-08,2023-03-06,0.98,0,None
REC_108622,Maharashtra,District_19,Commercial,Urban Development,1171.19,1115.56,4065709.2,0,2021-02-26,2023-01-30,0.98,0,None
REC_108623,Gujarat,District_11,Forest,Railway,8199.73,8206.29,1686224.43,1,2021-04-01,2023-03-14,0.96,0,None
REC_108624,Gujarat,District_18,Forest,Dam,8321.5,8497.55,1326778.7,1,2021-05-05,2022-11-27,0.83,0,None
REC_108625,Karnataka,District_9,Agricultural,Railway,12295.38,12079.39,2258450.76,3,2020-08-17,2021-12-14,0.9,0,None
REC_108626,UP,District_4,Residential,Urban Development,16403.56,16001.56,32246297.06,2,2020-04-27,2021-05-09,0.92,0,None
REC_108627,UP,District_9,Agricultural,Railway,7139.18,7127.47,2611927.57,1,2021-06-28,2022-06-10,0.9,0,None
REC_108628,UP,District_12,Forest,Urban Development,1594.38,1594.21,154860.15,0,2020-07-04,2021-08-16,0.87,0,None
REC_108629,UP,District_16,Residential,Dam,1293.7,1293.7,3570761.09,0,2020-07-02,2020-07-31,0.9,1,Timeline Irregularity
REC_108630,Karnataka,District_11,Residential,Highway,2880.34,2737.07,4768662.66,0,2020-08-27,2022-01-01,0.98,0,None
REC_108631,MP,District_17,Commercial,Dam,3990.87,3935.63,24564963.17,0,2021-01-04,2022-07-04,0.89,0,None
REC_108632,Karnataka,District_8,Forest,Urban Development,1278.36,1278.36,87347.06,38,2021-10-05,2022-09-23,0.82,1,Demographic Spike
REC_108633,Maharashtra,District_19,Residential,Dam,12521.54,12799.7,20837584.05,2,2020-02-04,2021-07-07,0.93,0,None
REC_108634,Karnataka,District_9,Forest,Dam,12205.38,11610.33,1364062.47,3,2021-01-01,2022-11-28,0.89,0,None
REC_108635,Gujarat,District_20,Agricultural,Highway,3538.49,3450.12,423570.41,0,2022-08-25,2024-06-14,0.99,0,None
REC_108636,UP,District_20,Commercial,Dam,2644.35,2765.99,11381358.62,0,2020-03-04,2021-06-06,0.87,0,None
REC_108637,Gujarat,District_17,Residential,Railway,8879.62,8678.42,13316130.53,0,2022-06-05,2024-05-16,0.91,0,None
REC_108638,UP,District_3,Residential,Railway,18586.91,19324.44,65192310.87,3,2020-10-04,2021-12-30,0.85,0,None
REC_108639,Gujarat,District_1,Commercial,Dam,11315.74,10939.91,43646147.46,3,2022-07-09,2023-09-07,0.95,0,None
REC_108640,MP,District_11,Residential,Urban Development,2010.95,2074.05,3303279.51,0,2022-06-12,2023-06-07,0.96,0,None
REC_108641,Karnataka,District_2,Commercial,Urban Development,15453.5,15338.23,119355951.94,1,2022-04-19,2024-04-16,0.9,0,None
REC_108642,Maharashtra,District_10,Forest,Dam,5504.98,5457.11,726844.26,0,2021-12-20,2022-08-04,0.83,0,None
REC_108643,MP,District_15,Forest,Railway,18381.47,18471.23,1205316.44,3,2022-06-28,2023-09-12,0.91,0,None
REC_108644,Gujarat,District_16,Commercial,Urban Development,16922.84,17049.55,121822489.28,3,2021-03-25,2023-01-10,0.98,0,None
REC_108645,Maharashtra,District_4,Residential,Dam,4365.64,4171.97,11830258.99,0,2021-07-17,2023-04-25,0.97,0,None
REC_108646,Gujarat,District_16,Agricultural,Urban Development,18648.64,17855.33,5049624.63,5,2022-06-29,2024-02-15,0.87,0,None
REC_108647,Maharashtra,District_13,Commercial,Highway,14842.93,14120.33,70475351.63,1,2022-01-28,2023-12-09,0.82,0,None
REC_108648,Gujarat,District_13,Forest,Highway,5344.18,5458.67,640061.23,1,2020-08-28,2022-08-18,0.82,0,None
REC_108649,UP,District_7,Agricultural,Urban Development,13725.27,13275.1,2079026.03,1,2020-01-21,2021-02-24,0.96,0,None
REC_108650,Maharashtra,District_19,Agricultural,Dam,15277.67,15663.19,2592657.73,2,2021-03-11,2022-11-06,0.8,0,None
REC_108651,Maharashtra,District_14,Commercial,Urban Development,18097.6,17418.59,130619746.22,4,2022-02-03,2023-09-12,0.96,0,None
REC_108652,MP,District_18,Forest,Dam,17554.82,16840.37,3688339.64,2,2022-06-20,2024-01-23,0.94,0,None
REC_108653,Gujarat,District_3,Commercial,Railway,10013.33,10408.37,50132976.44,2,2020-11-15,2022-09-01,0.84,0,None
REC_108654,MP,District_6,Commercial,Urban Development,12629.65,12658.69,53799841.24,1,2021-05-20,2023-01-04,0.9,0,None
REC_108655,MP,District_14,Forest,Highway,13730.98,13324.69,1528304.97,2,2021-12-04,2023-09-11,0.99,0,None
REC_108656,Maharashtra,District_13,Forest,Highway,2439.34,2544.47,169628.61,0,2021-10-15,2023-01-12,0.83,0,None
REC_108657,MP,District_19,Residential,Dam,16364.28,17128.01,26842591.56,4,2021-09-16,2022-08-06,0.87,0,None
REC_108658,Karnataka,District_15,Residential,Railway,9451.23,9701.36,9181899.59,2,2020-07-15,2021-11-30,0.83,0,None
REC_108659,Gujarat,District_20,Agricultural,Highway,11276.33,11081.87,5017333.16,1,2022-03-14,2023-03-22,0.9,0,None
REC_108660,Karnataka,District_3,Commercial,Dam,1949.83,1946.37,9189008.52,0,2020-09-01,2021-11-12,0.84,0,None
REC_108661,Karnataka,District_9,Commercial,Urban Development,18522.21,19305.72,118566149.28,5,2021-05-04,2022-02-06,0.87,0,None
REC_108662,Maharashtra,District_12,Residential,Railway,2317.47,2238.51,2507820.12,0,2022-05-28,2023-05-28,0.85,0,None
REC_108663,Maharashtra,District_18,Agricultural,Urban Development,8765.03,8765.03,32301567.95,1,2020-03-27,2021-12-22,0.8,1,Compensation Outlier
REC_108664,MP,District_1,Forest,Highway,11293.46,11187.79,1373196.78,1,2021-03-21,2022-12-28,0.93,0,None
REC_108665,UP,District_14,Commercial,Highway,5161.04,5186.99,23149098.2,1,2020-08-02,2021-05-08,0.96,0,None
REC_108666,UP,District_10,Residential,Railway,3619.87,3489.57,7548568.51,0,2021-07-20,2022-08-05,1.0,0,None
REC_108667,Gujarat,District_13,Residential,Railway,15963.14,16111.27,27081088.04,4,2020-12-23,2022-05-17,0.9,0,None
REC_108668,Maharashtra,District_8,Residential,Railway,11593.55,11395.63,31861086.12,1,2020-09-05,2021-08-30,0.89,0,None
REC_108669,Maharashtra,District_2,Agricultural,Railway,2898.06,2924.68,1262793.77,0,2020-12-11,2022-04-12,0.87,0,None
REC_108670,UP,District_15,Residential,Highway,16174.65,16518.1,40062712.51,4,2020-10-26,2022-04-25,0.88,0,None
REC_108671,MP,District_15,Forest,Highway,6858.56,6971.6,1168145.17,1,2020-08-26,2021-05-30,0.95,0,None
REC_108672,UP,District_1,Residential,Dam,4350.27,4347.47,8260027.93,0,2021-06-29,2022-05-03,0.81,0,None
REC_108673,Karnataka,District_18,Commercial,Railway,748.81,729.81,6445606.77,0,2020-02-12,2020-10-17,1.0,0,None
REC_108674,Karnataka,District_7,Residential,Urban Development,2833.57,2804.14,9340296.87,0,2021-01-14,2022-08-14,0.98,0,None
REC_108675,Gujarat,District_13,Forest,Railway,10260.57,10371.71,1102093.7,2,2021-03-23,2023-02-13,0.81,0,None
REC_108676,UP,District_8,Forest,Urban Development,9510.84,9555.18,1969382.07,2,2021-11-16,2023-03-30,0.99,0,None
REC_108677,Karnataka,District_19,Agricultural,Highway,6485.42,6222.11,2302299.13,0,2021-11-08,2023-06-24,0.85,0,None
REC_108678,Gujarat,District_5,Forest,Dam,3735.29,3849.73,225323.75,0,2022-02-18,2023-03-02,0.81,0,None
REC_108679,MP,District_5,Agricultural,Dam,12757.32,12925.47,1305879.18,3,2022-04-20,2022-11-09,0.89,0,None
REC_108680,Karnataka,District_5,Residential,Railway,1939.76,1937.57,5079066.8,0,2021-09-22,2022-08-11,0.88,0,None
REC_108681,Maharashtra,District_3,Commercial,Urban Development,16170.68,16399.92,75644900.84,3,2021-04-02,2022-06-24,0.93,0,None
REC_108682,Gujarat,District_11,Agricultural,Dam,6999.88,6915.57,2504926.56,1,2021-09-08,2023-07-14,0.85,0,None
REC_108683,MP,District_6,Agricultural,Railway,15986.53,15740.23,6263174.89,3,2021-05-29,2023-03-31,0.84,0,None
REC_108684,Gujarat,District_4,Agricultural,Railway,3695.45,3778.79,1119366.17,0,2022-08-11,2023-02-25,0.95,0,None
REC_108685,Gujarat,District_17,Commercial,Railway,12283.14,12638.85,91501899.79,1,2021-08-24,2022-04-02,0.81,0,None
REC_108686,Maharashtra,District_12,Agricultural,Urban Development,18567.27,19295.68,8418800.75,5,2021-09-28,2023-03-19,0.94,0,None
REC_108687,Karnataka,District_16,Forest,Highway,14889.5,14257.11,3036568.0,2,2021-03-21,2021-11-18,0.96,0,None
REC_108688,UP,District_17,Agricultural,Railway,10163.82,10660.6,1203489.51,2,2020-02-09,2021-06-20,0.97,0,None
REC_108689,Maharashtra,District_1,Residential,Urban Development,12588.2,13208.1,17696256.96,2,2022-06-10,2024-02-10,0.87,0,None
REC_108690,MP,District_1,Agricultural,Railway,15629.21,15528.38,7675515.42,3,2020-05-01,2021-08-04,0.98,0,None
REC_108691,Gujarat,District_8,Forest,Highway,10030.99,10251.16,2028391.5,2,2022-07-26,2024-01-23,0.87,0,None
REC_108692,UP,District_9,Commercial,Railway,9615.2,9270.11,59403392.67,1,2020-04-14,2021-01-29,0.8,0,None
REC_108693,Maharashtra,District_12,Residential,Urban Development,7704.85,7845.39,20074679.22,2,2021-09-26,2022-08-05,0.93,0,None
REC_108694,MP,District_3,Forest,Highway,15570.07,15652.19,1665610.14,3,2021-09-02,2023-03-24,0.92,0,None
REC_108695,MP,District_2,Agricultural,Railway,896.23,930.18,339584.14,0,2021-01-23,2022-05-17,0.99,0,None
REC_108696,Maharashtra,District_16,Forest,Urban Development,2400.7,2396.23,160614.69,0,2022-09-04,2023-07-12,0.81,0,None
REC_108697,Maharashtra,District_12,Residential,Railway,12613.84,12435.73,14548364.65,2,2022-03-16,2023-10-24,0.89,0,None
REC_108698,Maharashtra,District_19,Agricultural,Highway,8270.11,7998.19,2518449.62,1,2021-03-06,2023-02-16,1.0,0,None
REC_108699,Maharashtra,District_4,Agricultural,Urban Development,4646.25,4461.03,537534.58,0,2022-07-04,2023-08-09,0.96,0,None
REC_108700,UP,District_1,Forest,Urban Development,650.82,659.02,37994.59,0,2020-08-03,2021-12-02,0.89,0,None
REC_108701,Karnataka,District_7,Residential,Dam,3769.23,3662.36,9188099.34,1,2020-07-31,2021-06-05,1.0,0,None
REC_108702,Maharashtra,District_1,Forest,Highway,8799.43,8663.08,1278765.11,1,2022-08-26,2023-06-21,0.94,0,None
REC_108703,Karnataka,District_7,Residential,Railway,6903.24,7222.23,19197951.77,1,2022-04-03,2022-10-29,0.93,0,None
REC_108704,Karnataka,District_8,Commercial,Urban Development,1563.95,1567.44,7580648.13,0,2022-09-15,2024-05-29,0.8,0,None
REC_108705,Gujarat,District_10,Agricultural,Urban Development,4870.59,4988.3,1886320.58,1,2021-09-02,2023-07-21,0.96,0,None
REC_108706,Maharashtra,District_9,Forest,Urban Development,4811.87,4673.97,734665.38,1,2021-07-18,2022-12-18,0.95,0,None
REC_108707,Karnataka,District_12,Agricultural,Dam,4529.69,4304.29,503648.34,1,2021-08-06,2022-09-05,0.98,0,None
REC_108708,Gujarat,District_10,Agricultural,Urban Development,13926.27,13482.9,6822507.08,3,2022-07-02,2024-04-03,0.81,0,None
REC_108709,Karnataka,District_4,Agricultural,Railway,7779.99,8127.84,2817003.64,1,2021-01-13,2022-01-31,0.88,0,None
REC_108710,MP,District_4,Agricultural,Railway,3757.72,3910.59,1276040.37,0,2021-06-09,2022-02-19,0.82,0,None
REC_108711,UP,District_13,Forest,Dam,6452.68,6526.31,1542565.87,1,2021-12-04,2022-06-29,0.81,0,None
REC_108712,MP,District_12,Commercial,Highway,6385.64,6149.76,24986695.93,0,2021-06-03,2022-11-05,0.93,0,None
REC_108713,MP,District_13,Agricultural,Urban Development,17560.51,17754.35,2463121.06,2,2021-12-12,2022-12-20,0.87,0,None
REC_108714,MP,District_9,Commercial,Highway,7178.05,6840.4,37087619.18,1,2020-02-03,2022-01-10,0.87,0,None
REC_108715,MP,District_19,Commercial,Urban Development,15984.43,15778.61,48355575.34,3,2022-03-03,2023-07-28,0.91,0,None
REC_108716,UP,District_17,Commercial,Highway,18485.87,18084.28,115692922.93,3,2020-07-15,2022-05-15,0.86,0,None
REC_108717,Maharashtra,District_7,Forest,Dam,1893.93,1874.69,317669.53,0,2020-07-30,2021-04-20,0.88,0,None
REC_108718,Gujarat,District_2,Residential,Dam,18577.28,17981.8,34632446.84,2,2021-08-03,2022-12-09,0.82,0,None
REC_108719,MP,District_12,Commercial,Highway,7925.69,7828.89,61442739.14,0,2021-04-12,2022-06-24,1.0,0,None
REC_108720,MP,District_15,Agricultural,Railway,18497.6,19149.14,6570606.86,4,2020-09-19,2021-04-09,0.97,0,None
REC_108721,MP,District_12,Agricultural,Urban Development,9832.13,10261.79,5594879.53,1,2020-01-15,2021-06-05,0.86,0,None
REC_108722,Maharashtra,District_3,Agricultural,Railway,4182.6,4225.19,1597122.46,0,2021-12-28,2023-07-26,0.91,0,None
REC_108723,Maharashtra,District_16,Agricultural,Highway,5368.03,5598.91,809093.64,1,2020-02-08,2021-05-15,0.82,0,None
REC_108724,MP,District_12,Residential,Highway,14012.38,13707.06,24486125.69,2,2022-01-11,2022-11-25,0.95,0,None
REC_108725,Gujarat,District_9,Agricultural,Highway,10789.24,10607.43,1551798.87,1,2022-06-14,2023-09-28,0.93,0,None
REC_108726,Karnataka,District_6,Residential,Urban Development,16182.4,16396.36,52025810.05,4,2022-06-24,2023-09-01,0.82,0,None
REC_108727,MP,District_13,Commercial,Urban Development,10373.48,9976.92,43145302.27,1,2022-05-12,2023-11-12,0.92,0,None
REC_108728,UP,District_3,Residential,Urban Development,2321.16,2402.28,5887726.46,0,2020-04-13,2021-03-18,0.96,0,None
REC_108729,MP,District_18,Forest,Highway,4796.11,4796.11,393110.76,35,2020-03-05,2020-10-30,0.99,1,Demographic Spike
REC_108730,Gujarat,District_4,Residential,Railway,5891.58,6015.14,6898465.0,1,2021-08-25,2022-11-09,0.99,0,None
REC_108731,Maharashtra,District_16,Forest,Highway,1270.54,1268.97,245295.49,0,2020-04-23,2021-01-26,0.95,0,None
REC_108732,Karnataka,District_17,Commercial,Railway,1501.16,1524.68,11143076.95,0,2020-09-13,2021-04-19,0.95,0,None
REC_108733,MP,District_13,Residential,Railway,16297.81,15600.72,39446846.33,3,2022-08-11,2024-04-03,0.96,0,None
REC_108734,Maharashtra,District_5,Agricultural,Dam,19226.1,19057.86,3843115.77,2,2022-04-17,2023-12-10,0.83,0,None
REC_108735,MP,District_10,Agricultural,Highway,11184.45,11334.9,4946604.62,1,2020-01-02,2020-09-16,0.95,0,None
REC_108736,Maharashtra,District_6,Commercial,Railway,6929.51,6954.11,21717992.59,1,2022-09-27,2023-04-18,0.9,0,None
REC_108737,Maharashtra,District_14,Forest,Dam,8325.57,8724.36,1693844.81,1,2020-12-11,2022-06-21,0.97,0,None
REC_108738,UP,District_15,Commercial,Railway,12785.31,13230.77,86521582.45,1,2020-08-14,2021-08-25,0.97,0,None
REC_108739,UP,District_17,Residential,Highway,13640.18,13741.96,24215885.87,3,2020-10-27,2021-12-27,0.97,0,None
REC_108740,Karnataka,District_10,Forest,Railway,14175.01,13795.51,2056697.7,2,2020-06-28,2022-05-26,0.95,0,None
REC_108741,Maharashtra,District_16,Residential,Highway,1447.6,1482.91,2109379.4,0,2020-11-17,2021-12-06,0.98,0,None
REC_108742,MP,District_19,Agricultural,Urban Development,12279.71,12572.64,2873295.68,3,2022-01-17,2023-07-27,0.99,0,None
REC_108743,Maharashtra,District_20,Residential,Railway,18962.6,18507.55,52175892.51,2,2021-06-21,2022-02-26,0.88,0,None
REC_108744,UP,District_18,Commercial,Dam,7207.25,7487.6,34661830.9,1,2020-06-05,2021-11-06,0.94,0,None
REC_108745,UP,District_16,Commercial,Highway,10370.42,10515.63,42181556.68,1,2020-01-27,2021-12-20,0.98,0,None
REC_108746,UP,District_6,Forest,Urban Development,5655.83,5854.02,352814.65,1,2022-09-03,2023-07-05,0.84,0,None
REC_108747,Maharashtra,District_12,Agricultural,Urban Development,2588.83,2502.93,396265.46,0,2022-01-28,2023-11-10,0.88,0,None
REC_108748,MP,District_17,Agricultural,Urban Development,3925.61,3914.76,1874278.86,0,2020-12-13,2022-05-21,0.93,0,None
REC_108749,Maharashtra,District_18,Residential,Urban Development,6117.45,6220.14,13270118.3,1,2022-01-05,2023-07-15,0.85,0,None
REC_108750,Gujarat,District_20,Forest,Urban Development,18442.95,17805.32,3367728.46,4,2020-09-09,2022-01-27,0.89,0,None
REC_108751,Gujarat,District_5,Agricultural,Dam,11851.13,11609.59,3599975.49,1,2020-07-22,2021-05-29,0.91,0,None
REC_108752,MP,District_10,Commercial,Urban Development,939.5,934.05,6503080.35,0,2022-03-06,2024-02-21,0.82,0,None
REC_108753,UP,District_6,Agricultural,Railway,13980.61,14387.65,2298513.39,3,2020-01-24,2020-12-27,0.93,0,None
REC_108754,MP,District_3,Forest,Railway,16625.51,17143.13,1450468.51,3,2021-01-28,2022-06-13,0.9,0,None
REC_108755,Maharashtra,District_8,Residential,Railway,17936.36,18606.83,36785842.62,4,2020-02-03,2021-06-16,0.85,0,None
REC_108756,Karnataka,District_16,Agricultural,Railway,3840.5,4007.15,1600044.24,0,2020-04-19,2021-08-09,0.9,0,None
REC_108757,Karnataka,District_13,Commercial,Urban Development,788.88,819.07,5085452.61,0,2020-08-20,2021-04-19,0.95,0,None
REC_108758,Gujarat,District_2,Commercial,Urban Development,14243.6,13668.42,64128198.54,2,2022-05-20,2023-01-21,0.96,0,None
REC_108759,Gujarat,District_1,Agricultural,Highway,6603.97,6392.77,1909578.31,1,2020-04-25,2021-05-25,1.0,0,None
REC_108760,Maharashtra,District_10,Forest,Urban Development,1261.6,1309.68,145118.4,0,2022-05-02,2023-09-08,0.96,0,None
REC_108761,Gujarat,District_3,Residential,Railway,3334.43,3285.69,3282500.51,0,2021-04-21,2023-02-19,0.9,0,None
REC_108762,MP,District_1,Residential,Urban Development,879.58,912.59,2546450.9,0,2021-11-10,2022-09-27,0.84,0,None
REC_108763,Gujarat,District_16,Forest,Highway,1155.12,1140.12,119752.32,0,2022-08-23,2023-06-28,0.86,0,None
REC_108764,UP,District_2,Residential,Dam,15836.42,16058.09,30168047.03,3,2021-02-13,2022-12-09,0.95,0,None
REC_108765,MP,District_19,Forest,Railway,13443.32,12815.03,2055480.16,3,2020-12-25,2022-08-09,0.99,0,None
REC_108766,MP,District_14,Residential,Highway,3489.58,3422.73,9875756.95,0,2020-03-06,2021-04-06,0.89,0,None
REC_108767,Karnataka,District_1,Forest,Dam,19700.54,19031.81,1735833.86,2,2022-03-16,2023-07-05,0.93,0,None
REC_108768,MP,District_20,Forest,Dam,7147.58,7064.22,543858.15,1,2020-06-20,2022-03-19,0.94,0,None
REC_108769,UP,District_7,Commercial,Dam,13265.72,12708.02,71839972.91,1,2021-06-02,2021-12-25,0.91,0,None
REC_108770,Maharashtra,District_15,Agricultural,Highway,714.8,739.82,296801.28,0,2021-09-22,2023-01-04,0.95,0,None
REC_108771,UP,District_11,Agricultural,Urban Development,6531.74,6526.79,2788013.5,1,2021-10-12,2022-10-15,0.86,0,None
REC_108772,Gujarat,District_2,Agricultural,Highway,15237.64,15405.59,3367617.16,2,2020-05-27,2022-04-02,0.8,0,None
REC_108773,Maharashtra,District_10,Commercial,Railway,15117.98,15135.44,75848047.21,3,2022-09-06,2024-03-17,0.99,0,None
REC_108774,MP,District_8,Commercial,Railway,14886.74,15191.94,130308325.32,1,2020-08-03,2021-04-27,0.99,0,None
REC_108775,Karnataka,District_8,Commercial,Highway,13263.78,13139.97,68737172.29,2,2021-02-20,2021-11-03,0.85,0,None
REC_108776,UP,District_13,Forest,Urban Development,8494.61,8075.62,881599.58,1,2021-11-25,2023-04-03,0.82,0,None
REC_108777,UP,District_19,Forest,Highway,17664.46,17031.53,3842831.33,3,2021-05-14,2022-03-07,0.99,0,None
REC_108778,Maharashtra,District_20,Residential,Highway,14024.49,13968.44,40670561.74,4,2022-03-21,2023-01-07,0.96,0,None
REC_108779,Maharashtra,District_12,Forest,Dam,692.19,692.19,479352.59,0,2020-05-11,2021-07-10,0.91,1,Compensation Outlier
REC_108780,Gujarat,District_16,Agricultural,Urban Development,5508.5,5736.69,1369435.19,1,2021-10-24,2023-05-04,0.96,0,None
REC_108781,MP,District_13,Agricultural,Railway,6029.89,5937.62,1448961.61,1,2021-02-15,2022-06-18,0.83,0,None
REC_108782,Gujarat,District_7,Forest,Railway,5260.65,5260.65,691678.94,1,2022-01-11,2022-02-10,0.93,1,Timeline Irregularity
REC_108783,MP,District_18,Residential,Dam,5505.49,5568.35,16669655.07,1,2022-01-28,2023-02-23,0.97,0,None
REC_108784,UP,District_3,Residential,Dam,14835.04,15068.13,20285278.24,3,2021-10-24,2023-09-12,0.85,0,None
REC_108785,Karnataka,District_1,Agricultural,Urban Development,7629.19,7779.14,1568486.77,2,2021-10-23,2023-08-04,0.93,0,None
REC_108786,Maharashtra,District_3,Forest,Urban Development,2163.44,2094.07,369121.04,0,2021-10-09,2023-02-15,0.83,0,None
REC_108787,Karnataka,District_2,Agricultural,Railway,5928.31,5774.34,655414.65,0,2022-01-20,2023-11-30,0.96,0,None
REC_108788,Karnataka,District_17,Residential,Railway,952.93,952.93,1122404.74,29,2020-10-09,2022-02-15,0.87,1,Demographic Spike
REC_108789,UP,District_20,Commercial,Dam,10232.37,9776.23,81639591.45,1,2021-02-03,2022-10-14,0.86,0,None
REC_108790,Maharashtra,District_10,Residential,Dam,15774.38,15625.11,33265563.69,2,2022-03-15,2023-12-24,0.97,0,None
REC_108791,Maharashtra,District_4,Agricultural,Dam,12058.69,12225.93,3551125.71,1,2020-03-10,2022-02-26,0.9,0,None
REC_108792,Gujarat,District_16,Forest,Railway,18229.03,17505.75,3065725.95,2,2020-10-29,2022-07-27,0.8,0,None
REC_108793,UP,District_10,Forest,Dam,3116.62,3057.49,435802.45,0,2022-09-22,2024-09-01,0.95,0,None
REC_108794,Karnataka,District_12,Commercial,Dam,9844.4,9434.12,83508426.84,1,2022-07-06,2023-08-30,0.82,0,None
REC_108795,Gujarat,District_4,Agricultural,Urban Development,2836.97,2820.51,564964.09,0,2021-03-01,2023-01-17,0.99,0,None
REC_108796,Karnataka,District_10,Agricultural,Railway,11628.54,11830.2,4653733.54,1,2022-03-21,2023-08-26,0.82,0,None
REC_108797,Karnataka,District_12,Residential,Dam,4964.08,4928.71,15683456.76,0,2021-09-03,2023-06-12,0.99,0,None
REC_108798,Maharashtra,District_15,Agricultural,Dam,8029.98,8280.19,1710703.63,2,2022-07-03,2024-03-26,0.87,0,None
REC_108799,Maharashtra,District_10,Residential,Urban Development,9580.57,9733.77,14618405.86,1,2022-09-18,2023-10-18,0.99,0,None
REC_108800,Maharashtra,District_1,Agricultural,Dam,5232.97,5101.85,1269964.46,1,2020-07-19,2021-05-01,0.87,0,None
REC_108801,Karnataka,District_4,Commercial,Dam,14544.76,14093.79,92787091.17,3,2020-06-25,2021-12-16,0.95,0,None
REC_108802,MP,District_6,Agricultural,Railway,17094.62,16851.67,5159253.45,2,2021-08-11,2023-02-07,0.9,0,None
REC_108803,UP,District_15,Commercial,Urban Development,4156.43,4286.54,26383667.14,1,2020-02-23,2021-08-31,0.93,0,None
REC_108804,Karnataka,District_11,Commercial,Urban Development,16690.13,17061.34,79874757.82,4,2022-05-21,2023-03-04,0.88,0,None
REC_108805,UP,District_16,Residential,Urban Development,10610.26,10619.47,21465439.0,2,2021-03-17,2022-08-07,0.97,0,None
REC_108806,Gujarat,District_13,Residential,Railway,3983.03,3881.32,7963881.26,0,2022-02-16,2023-05-18,0.85,0,None
REC_108807,Gujarat,District_15,Residential,Railway,1169.72,1118.42,3433288.22,0,2021-06-01,2022-04-15,0.96,0,None
